iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.49426605504587157,0.35340613886857175,50.0,10.0
1,20,0.49770642201834864,0.373711137347501,100.0,20.0
2,30,0.4908256880733945,0.3292307692307692,150.0,30.0
3,40,0.5091743119266054,0.3373860182370821,200.0,40.0
4,50,0.5034403669724771,0.44860016443741524,250.0,50.0
5,60,0.5068807339449541,0.3615833060913152,300.0,60.0
6,70,0.5091743119266054,0.3373860182370821,350.0,70.0
7,80,0.5137614678899083,0.4663156192983672,400.0,80.0
8,90,0.49770642201834864,0.3459820817008685,450.0,90.0
9,100,0.46674311926605505,0.42649673348674655,500.0,100.0
10,110,0.4908256880733945,0.3292307692307692,550.0,110.0
11,120,0.481651376146789,0.3937738402854682,600.0,120.0
12,130,0.5091743119266054,0.3373860182370821,650.0,130.0
13,140,0.4908256880733945,0.3312097949933323,700.0,140.0
14,150,0.5114678899082569,0.35832291141252154,750.0,150.0
15,160,0.5080275229357798,0.33688212927756656,800.0,160.0
16,170,0.5126146788990825,0.5085812637656253,850.0,170.0
17,180,0.5137614678899083,0.36320546737213405,900.0,180.0
18,190,0.5091743119266054,0.3373860182370821,950.0,190.0
19,200,0.4793577981651376,0.34060867711331416,1000.0,200.0
20,210,0.5091743119266054,0.3373860182370821,1050.0,210.0
21,220,0.5172018348623854,0.40475692468337704,1100.0,220.0
22,230,0.5974770642201835,0.5971459370668857,1150.0,230.0
23,240,0.5619266055045872,0.5226943159608187,1200.0,240.0
24,250,0.5091743119266054,0.3373860182370821,1250.0,250.0
25,260,0.5527522935779816,0.5519887022321522,1300.0,260.0
26,270,0.5068807339449541,0.4930561564419832,1350.0,270.0
27,280,0.5091743119266054,0.3373860182370821,1400.0,280.0
28,290,0.5137614678899083,0.34767389340560073,1450.0,290.0
29,300,0.5607798165137615,0.5552768068178036,1500.0,300.0
30,310,0.5034403669724771,0.49821320118065604,1550.0,310.0
