iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.25223684210526315,0.12034723858855312,50.0,10.0
1,20,0.2425,0.10992324561403509,100.0,20.0
2,30,0.37342105263157893,0.26056117620653313,150.0,30.0
3,40,0.22197368421052632,0.15354231278210684,200.0,40.0
4,50,0.16855263157894737,0.08651204884558797,250.0,50.0
5,60,0.1718421052631579,0.18170940785608922,300.0,60.0
6,70,0.2413157894736842,0.14062516612109005,350.0,70.0
7,80,0.2571052631578947,0.14347207218105518,400.0,80.0
8,90,0.23092105263157894,0.18101838390812214,450.0,90.0
9,100,0.28171052631578947,0.2651379283667298,500.0,100.0
10,110,0.24539473684210528,0.15527677162717526,550.0,110.0
11,120,0.40960526315789475,0.3546565184511601,600.0,120.0
12,130,0.33960526315789474,0.24982362303954186,650.0,130.0
13,140,0.2707894736842105,0.20212927060866098,700.0,140.0
14,150,0.2507894736842105,0.10163717472414786,750.0,150.0
15,160,0.3564473684210526,0.32534621729892466,800.0,160.0
16,170,0.2880263157894737,0.2659670422452548,850.0,170.0
17,180,0.3086842105263158,0.2065766708292161,900.0,180.0
18,190,0.2918421052631579,0.21743807639511115,950.0,190.0
19,200,0.22013157894736843,0.14180613154411342,1000.0,200.0
20,210,0.38184210526315787,0.34438726967568883,1050.0,210.0
21,220,0.30039473684210527,0.21602395762843118,1100.0,220.0
22,230,0.4756578947368421,0.41569618220987126,1150.0,230.0
23,240,0.2755263157894737,0.1593883865395892,1200.0,240.0
24,250,0.32710526315789473,0.23496861715332124,1250.0,250.0
25,260,0.26907894736842103,0.1546573337812529,1300.0,260.0
26,270,0.28157894736842104,0.21773675547338522,1350.0,270.0
27,280,0.30842105263157893,0.19786020860928655,1400.0,280.0
28,290,0.37105263157894736,0.31368132274823834,1450.0,290.0
29,300,0.42407894736842106,0.3849089147308874,1500.0,300.0
30,310,0.41947368421052633,0.28110042995264417,1550.0,310.0
