iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.32092105263157894,0.22731865454040007,50.0,10.0
1,20,0.2375,0.156349443058587,100.0,20.0
2,30,0.2963157894736842,0.18176075429954136,150.0,30.0
3,40,0.19197368421052632,0.15054152043715002,200.0,40.0
4,50,0.21171052631578946,0.13254423864271586,250.0,50.0
5,60,0.31355263157894736,0.21372605268263528,300.0,60.0
6,70,0.29210526315789476,0.18107855659316868,350.0,70.0
7,80,0.2542105263157895,0.12416393722211061,400.0,80.0
8,90,0.28078947368421053,0.15940091119289093,450.0,90.0
9,100,0.26671052631578945,0.13906291119194755,500.0,100.0
10,110,0.2513157894736842,0.10287511709770385,550.0,110.0
11,120,0.33263157894736844,0.2788453080971636,600.0,120.0
12,130,0.2501315789473684,0.10172702100080513,650.0,130.0
13,140,0.25973684210526315,0.12072490449167168,700.0,140.0
14,150,0.3663157894736842,0.24681861063356203,750.0,150.0
15,160,0.2827631578947368,0.21965496215318708,800.0,160.0
16,170,0.32894736842105265,0.23277563887749084,850.0,170.0
17,180,0.2546052631578947,0.15275851015767541,900.0,180.0
18,190,0.39276315789473687,0.306477583933506,950.0,190.0
19,200,0.2523684210526316,0.1111469398885443,1000.0,200.0
20,210,0.3473684210526316,0.25008917087488586,1050.0,210.0
21,220,0.3190789473684211,0.2556760078191129,1100.0,220.0
22,230,0.4643421052631579,0.4153895794527439,1150.0,230.0
23,240,0.32552631578947366,0.26947580304222146,1200.0,240.0
24,250,0.4381578947368421,0.3796881205680107,1250.0,250.0
25,260,0.3452631578947368,0.2616413643489486,1300.0,260.0
26,270,0.48473684210526313,0.420962950486422,1350.0,270.0
27,280,0.33710526315789474,0.23107143533452418,1400.0,280.0
28,290,0.455,0.3758674056652342,1450.0,290.0
29,300,0.4751315789473684,0.4570409832921212,1500.0,300.0
30,310,0.35368421052631577,0.3048211664695575,1550.0,310.0
