iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.25394736842105264,0.11695637313870656,50.0,10.0
1,20,0.2901315789473684,0.27149365691850813,100.0,20.0
2,30,0.33907894736842104,0.2808722025875463,150.0,30.0
3,40,0.24407894736842106,0.1070491062318249,200.0,40.0
4,50,0.2256578947368421,0.11313123701987504,250.0,50.0
5,60,0.27907894736842104,0.17438668279673092,300.0,60.0
6,70,0.38223684210526315,0.3383489539390835,350.0,70.0
7,80,0.2930263157894737,0.2540229346883038,400.0,80.0
8,90,0.2975,0.24348949155176752,450.0,90.0
9,100,0.24302631578947367,0.14176220902224937,500.0,100.0
10,110,0.2702631578947368,0.22756001267698017,550.0,110.0
11,120,0.27828947368421053,0.2224158280320767,600.0,120.0
12,130,0.3107894736842105,0.224194786367255,650.0,130.0
13,140,0.3798684210526316,0.29042447054191745,700.0,140.0
14,150,0.2785526315789474,0.19305369271887451,750.0,150.0
15,160,0.3394736842105263,0.22646171413651292,800.0,160.0
16,170,0.4192105263157895,0.30542415850563576,850.0,170.0
17,180,0.2801315789473684,0.22638196793928625,900.0,180.0
18,190,0.42118421052631577,0.32824217113186605,950.0,190.0
19,200,0.26539473684210524,0.1573005243184806,1000.0,200.0
20,210,0.18671052631578947,0.12136051349979005,1050.0,210.0
21,220,0.3082894736842105,0.2143401950031959,1100.0,220.0
22,230,0.27710526315789474,0.19756765255553865,1150.0,230.0
23,240,0.3223684210526316,0.2280411636845857,1200.0,240.0
24,250,0.40328947368421053,0.3666117308283764,1250.0,250.0
25,260,0.3493421052631579,0.30578091143835817,1300.0,260.0
26,270,0.2594736842105263,0.12470911963080493,1350.0,270.0
27,280,0.4301315789473684,0.32203203753939397,1400.0,280.0
28,290,0.3343421052631579,0.21964496508650175,1450.0,290.0
29,300,0.4094736842105263,0.29303540174194115,1500.0,300.0
30,310,0.29986842105263156,0.19875057415436806,1550.0,310.0
