iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.5057339449541285,0.34595030132800114,50.0,10.0
1,20,0.4908256880733945,0.3292307692307692,100.0,20.0
2,30,0.4919724770642202,0.3317314096409511,150.0,30.0
3,40,0.4896788990825688,0.33263967116973797,200.0,40.0
4,50,0.4908256880733945,0.3292307692307692,250.0,50.0
5,60,0.5091743119266054,0.5020918715846995,300.0,60.0
6,70,0.48853211009174313,0.47499946003153415,350.0,70.0
7,80,0.44036697247706424,0.42186379149185926,400.0,80.0
8,90,0.4713302752293578,0.36911060087918224,450.0,90.0
9,100,0.5,0.4115950103692698,500.0,100.0
10,110,0.5252293577981652,0.5010393631136665,550.0,110.0
11,120,0.5126146788990825,0.3626333938137947,600.0,120.0
12,130,0.4919724770642202,0.3317314096409511,650.0,130.0
13,140,0.5034403669724771,0.3616236349526513,700.0,140.0
14,150,0.4919724770642202,0.3336955528072872,750.0,150.0
15,160,0.5091743119266054,0.3394640897667339,800.0,160.0
16,170,0.5091743119266054,0.3373860182370821,850.0,170.0
17,180,0.5091743119266054,0.3373860182370821,900.0,180.0
18,190,0.49426605504587157,0.34432177597421976,950.0,190.0
19,200,0.5091743119266054,0.3373860182370821,1000.0,200.0
20,210,0.4896788990825688,0.3287143956889915,1050.0,210.0
21,220,0.5091743119266054,0.3373860182370821,1100.0,220.0
22,230,0.5137614678899083,0.36133547990354253,1150.0,230.0
23,240,0.48509174311926606,0.47629729205540283,1200.0,240.0
24,250,0.5080275229357798,0.3450370212147581,1250.0,250.0
25,260,0.5091743119266054,0.3373860182370821,1300.0,260.0
26,270,0.5160550458715596,0.3586447295036252,1350.0,270.0
27,280,0.5103211009174312,0.3399735878823331,1400.0,280.0
28,290,0.5091743119266054,0.3373860182370821,1450.0,290.0
29,300,0.5114678899082569,0.34662117001442294,1500.0,300.0
30,310,0.5034403669724771,0.3543755974029749,1550.0,310.0
