iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.551605504587156,0.5402574111904425,50.0,10.0
1,20,0.5206422018348624,0.40680272108843535,100.0,20.0
2,30,0.5103211009174312,0.34203564921903573,150.0,30.0
3,40,0.5355504587155964,0.5310950277431459,200.0,40.0
4,50,0.5080275229357798,0.33688212927756656,250.0,50.0
5,60,0.5424311926605505,0.48770759130041713,300.0,60.0
6,70,0.5011467889908257,0.37399225989586343,350.0,70.0
7,80,0.5080275229357798,0.34100337700360955,400.0,80.0
8,90,0.533256880733945,0.5313926420627471,450.0,90.0
9,100,0.5091743119266054,0.3373860182370821,500.0,100.0
10,110,0.5091743119266054,0.3373860182370821,550.0,110.0
11,120,0.5160550458715596,0.45302987062404876,600.0,120.0
12,130,0.5538990825688074,0.4798564118605888,650.0,130.0
13,140,0.5114678899082569,0.49120951968749826,700.0,140.0
14,150,0.5928899082568807,0.5840672887652754,750.0,150.0
15,160,0.5493119266055045,0.45357397406399336,800.0,160.0
16,170,0.5091743119266054,0.3373860182370821,850.0,170.0
17,180,0.4954128440366973,0.342995698512288,900.0,180.0
18,190,0.5091743119266054,0.3373860182370821,950.0,190.0
19,200,0.5091743119266054,0.3373860182370821,1000.0,200.0
20,210,0.48853211009174313,0.3321105959127597,1050.0,210.0
21,220,0.5871559633027523,0.5545262584292623,1100.0,220.0
22,230,0.5091743119266054,0.3373860182370821,1150.0,230.0
23,240,0.5068807339449541,0.3363774733637747,1200.0,240.0
24,250,0.5091743119266054,0.3373860182370821,1250.0,250.0
25,260,0.5194954128440367,0.36224264481274926,1300.0,260.0
26,270,0.5412844036697247,0.4236120750626293,1350.0,270.0
27,280,0.5091743119266054,0.3373860182370821,1400.0,280.0
28,290,0.5091743119266054,0.3373860182370821,1450.0,290.0
29,300,0.5091743119266054,0.3373860182370821,1500.0,300.0
30,310,0.5779816513761468,0.5427659513835457,1550.0,310.0
