iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.27421052631578946,0.166245162310859,50.0,10.0
1,20,0.24947368421052632,0.10085648573398476,100.0,20.0
2,30,0.23276315789473684,0.1493168269270276,150.0,30.0
3,40,0.2561842105263158,0.17894878892716198,200.0,40.0
4,50,0.25263157894736843,0.10978677826614537,250.0,50.0
5,60,0.29078947368421054,0.20284045500032005,300.0,60.0
6,70,0.22763157894736843,0.18100064571619817,350.0,70.0
7,80,0.4119736842105263,0.346805725036534,400.0,80.0
8,90,0.25157894736842107,0.10421810972163346,450.0,90.0
9,100,0.3043421052631579,0.26285167924016833,500.0,100.0
10,110,0.3263157894736842,0.24270452224518,550.0,110.0
11,120,0.28907894736842105,0.2042372296548892,600.0,120.0
12,130,0.3261842105263158,0.23818776691958482,650.0,130.0
13,140,0.25894736842105265,0.16298339652503738,700.0,140.0
14,150,0.24078947368421053,0.10993011507919384,750.0,150.0
15,160,0.3385526315789474,0.25887666135295617,800.0,160.0
16,170,0.3717105263157895,0.3264156887088576,850.0,170.0
17,180,0.4251315789473684,0.40309577232515187,900.0,180.0
18,190,0.36894736842105263,0.3291536524333592,950.0,190.0
19,200,0.3426315789473684,0.24023723006112846,1000.0,200.0
20,210,0.2548684210526316,0.1118363670987529,1050.0,210.0
21,220,0.38421052631578945,0.34108764523216895,1100.0,220.0
22,230,0.31802631578947366,0.24045567870889037,1150.0,230.0
23,240,0.29407894736842105,0.20418652334105444,1200.0,240.0
24,250,0.2548684210526316,0.11718333330014971,1250.0,250.0
25,260,0.31092105263157893,0.21166666024821382,1300.0,260.0
26,270,0.285,0.18016428274953092,1350.0,270.0
27,280,0.31605263157894736,0.22652202017038817,1400.0,280.0
28,290,0.5552631578947368,0.5234395061711563,1450.0,290.0
29,300,0.47368421052631576,0.481978820555108,1500.0,300.0
30,310,0.34907894736842104,0.25429908174987903,1550.0,310.0
