iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.25026315789473685,0.10077728437626103,50.0,10.0
1,20,0.2419736842105263,0.1116577962363847,100.0,20.0
2,30,0.25105263157894736,0.10293292302246082,150.0,30.0
3,40,0.25,0.1,200.0,40.0
4,50,0.2406578947368421,0.11951176913827435,250.0,50.0
5,60,0.24921052631578947,0.09997888513513513,300.0,60.0
6,70,0.31157894736842107,0.21078676732359608,350.0,70.0
7,80,0.24986842105263157,0.1304816807895587,400.0,80.0
8,90,0.2501315789473684,0.10136135822125417,450.0,90.0
9,100,0.2901315789473684,0.24214790423229648,500.0,100.0
10,110,0.2926315789473684,0.26514852091293656,550.0,110.0
11,120,0.33907894736842104,0.29320877131219947,600.0,120.0
12,130,0.29618421052631577,0.18985814980941568,650.0,130.0
13,140,0.3857894736842105,0.25998767474842976,700.0,140.0
14,150,0.2501315789473684,0.12315794067253362,750.0,150.0
15,160,0.36697368421052634,0.3131345325974557,800.0,160.0
16,170,0.25,0.15767213440265954,850.0,170.0
17,180,0.2618421052631579,0.14923900125641185,900.0,180.0
18,190,0.255,0.15150699837394638,950.0,190.0
19,200,0.2752631578947368,0.16896362603612414,1000.0,200.0
20,210,0.29894736842105263,0.20507251759932765,1050.0,210.0
21,220,0.29657894736842105,0.22660662624442296,1100.0,220.0
22,230,0.315,0.22373061008471545,1150.0,230.0
23,240,0.3175,0.24949779852570209,1200.0,240.0
24,250,0.2606578947368421,0.1433866500665541,1250.0,250.0
25,260,0.33,0.24122821681334183,1300.0,260.0
26,270,0.2880263157894737,0.18131314857399883,1350.0,270.0
27,280,0.3086842105263158,0.22335934458817044,1400.0,280.0
28,290,0.2517105263157895,0.11501076153764729,1450.0,290.0
29,300,0.42328947368421055,0.358800276350353,1500.0,300.0
30,310,0.36157894736842106,0.2835248983544829,1550.0,310.0
