iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.4873853211009174,0.4104534612702845,50.0,10.0
1,20,0.4896788990825688,0.403770303139256,100.0,20.0
2,30,0.5091743119266054,0.3373860182370821,150.0,30.0
3,40,0.5240825688073395,0.4803374618560402,200.0,40.0
4,50,0.48853211009174313,0.47995293110825843,250.0,50.0
5,60,0.481651376146789,0.3503691983122363,300.0,60.0
6,70,0.4461009174311927,0.434856525618748,350.0,70.0
7,80,0.49426605504587157,0.3620306084359836,400.0,80.0
8,90,0.5091743119266054,0.3373860182370821,450.0,90.0
9,100,0.48509174311926606,0.4561982713480735,500.0,100.0
10,110,0.4908256880733945,0.35684242001395394,550.0,110.0
11,120,0.5172018348623854,0.444744758825033,600.0,120.0
12,130,0.555045871559633,0.5158882783882783,650.0,130.0
13,140,0.5298165137614679,0.40291926918066734,700.0,140.0
14,150,0.5275229357798165,0.4591710774307375,750.0,150.0
15,160,0.5309633027522935,0.5183706210508263,800.0,160.0
16,170,0.5217889908256881,0.42020444576255783,850.0,170.0
17,180,0.4724770642201835,0.46456507926337653,900.0,180.0
18,190,0.5103211009174312,0.3399735878823331,950.0,190.0
19,200,0.5745412844036697,0.5506671685303681,1000.0,200.0
20,210,0.5493119266055045,0.5477649934084032,1050.0,210.0
21,220,0.5160550458715596,0.3567028187431385,1100.0,220.0
22,230,0.5080275229357798,0.33688212927756656,1150.0,230.0
23,240,0.5619266055045872,0.5391146014931899,1200.0,240.0
24,250,0.5080275229357798,0.3430310055056506,1250.0,250.0
25,260,0.5091743119266054,0.3373860182370821,1300.0,260.0
26,270,0.5653669724770642,0.533171455894048,1350.0,270.0
27,280,0.5091743119266054,0.3373860182370821,1400.0,280.0
28,290,0.5126146788990825,0.3550554015415324,1450.0,290.0
29,300,0.5091743119266054,0.3373860182370821,1500.0,300.0
30,310,0.5206422018348624,0.450265444015444,1550.0,310.0
