iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.24973684210526315,0.14208766317892615,50.0,10.0
1,20,0.24921052631578947,0.10013352333273712,100.0,20.0
2,30,0.33342105263157895,0.2485486950793474,150.0,30.0
3,40,0.2501315789473684,0.100389495011501,200.0,40.0
4,50,0.2026315789473684,0.15680154683283468,250.0,50.0
5,60,0.2661842105263158,0.1767403407416592,300.0,60.0
6,70,0.2425,0.14414769477622819,350.0,70.0
7,80,0.2794736842105263,0.24025739382971986,400.0,80.0
8,90,0.25473684210526315,0.13640852304565682,450.0,90.0
9,100,0.2607894736842105,0.13058205886663626,500.0,100.0
10,110,0.3538157894736842,0.261258744382703,550.0,110.0
11,120,0.3567105263157895,0.2560020343420233,600.0,120.0
12,130,0.26671052631578945,0.15263352272950167,650.0,130.0
13,140,0.28460526315789475,0.1891068402498852,700.0,140.0
14,150,0.3480263157894737,0.2663412632363443,750.0,150.0
15,160,0.21618421052631578,0.17659328891791112,800.0,160.0
16,170,0.3088157894736842,0.2041520635011979,850.0,170.0
17,180,0.35710526315789476,0.26912400187222874,900.0,180.0
18,190,0.2425,0.19701972871550863,950.0,190.0
19,200,0.2643421052631579,0.14128852499034106,1000.0,200.0
20,210,0.3556578947368421,0.2872049951028509,1050.0,210.0
21,220,0.2528947368421053,0.12799019202193107,1100.0,220.0
22,230,0.30276315789473685,0.21462173485432104,1150.0,230.0
23,240,0.3273684210526316,0.27269705468793887,1200.0,240.0
24,250,0.32276315789473686,0.22292844655716915,1250.0,250.0
25,260,0.30855263157894736,0.22670910864720742,1300.0,260.0
26,270,0.21776315789473685,0.17460272097177398,1350.0,270.0
27,280,0.35947368421052633,0.30508971423998243,1400.0,280.0
28,290,0.36973684210526314,0.2562730843716659,1450.0,290.0
29,300,0.35723684210526313,0.2831280180163378,1500.0,300.0
30,310,0.39631578947368423,0.3929963026911953,1550.0,310.0
