iter,labeled,acc,macro_f1,cost_human,cost_llm
0,10,0.5057339449541285,0.33587204874333587,50.0,10.0
1,20,0.5137614678899083,0.4069968114658917,100.0,20.0
2,30,0.5091743119266054,0.3373860182370821,150.0,30.0
3,40,0.5252293577981652,0.5095319870443232,200.0,40.0
4,50,0.4908256880733945,0.3292307692307692,250.0,50.0
5,60,0.5022935779816514,0.4054047259929613,300.0,60.0
6,70,0.5470183486238532,0.5384221606677897,350.0,70.0
7,80,0.4908256880733945,0.3292307692307692,400.0,80.0
8,90,0.4701834862385321,0.4535807291666667,450.0,90.0
9,100,0.5275229357798165,0.38830772583632994,500.0,100.0
10,110,0.5091743119266054,0.48978241492636887,550.0,110.0
11,120,0.5149082568807339,0.43091741378272924,600.0,120.0
12,130,0.5103211009174312,0.34203564921903573,650.0,130.0
13,140,0.4908256880733945,0.3292307692307692,700.0,140.0
14,150,0.4919724770642202,0.42731511337439865,750.0,150.0
15,160,0.48623853211009177,0.3475800794949731,800.0,160.0
16,170,0.4908256880733945,0.3292307692307692,850.0,170.0
17,180,0.49770642201834864,0.37049050632911396,900.0,180.0
18,190,0.4919724770642202,0.3336955528072872,950.0,190.0
19,200,0.4873853211009174,0.4035029190992494,1000.0,200.0
20,210,0.5768348623853211,0.550517347593045,1050.0,210.0
21,220,0.5045871559633027,0.39436655948553057,1100.0,220.0
22,230,0.5160550458715596,0.3547400611620795,1150.0,230.0
23,240,0.5194954128440367,0.4351275094115009,1200.0,240.0
24,250,0.4908256880733945,0.3618670886075949,1250.0,250.0
25,260,0.5344036697247706,0.5202064281106515,1300.0,260.0
26,270,0.533256880733945,0.5332415345908972,1350.0,270.0
27,280,0.5091743119266054,0.3373860182370821,1400.0,280.0
28,290,0.5091743119266054,0.3373860182370821,1450.0,290.0
29,300,0.5091743119266054,0.3435536637703592,1500.0,300.0
30,310,0.5126146788990825,0.3451174494568857,1550.0,310.0
